year,week,states,suspected,confirmed,probable,hcw,deaths
20,50,Taraba,2.0,1.0,,1.0,
20,50,Total,55.0,5.0,0.0,1.0,1.0
20,49,Adamawa,1.0,,,,
20,49,Bauchi,15.0,1.0,,,
20,49,Benue,1.0,,,,
20,49,Ebonyi,3.0,,,,
20,49,Edo,11.0,,,,
20,49,Kano,11.0,,,,
20,49,Ondo,25.0,3.0,,,1.0
20,49,Osun,1.0,,,,
20,49,Plateau,1.0,,,,
20,49,Total,69.0,4.0,0.0,0.0,1.0
20,48,Bauchi,28.0,1.0,,,
20,48,Benue,55.0,,,,
20,48,Delta,2.0,,,,
20,48,Edo,31.0,2.0,,,
20,48,Enugu,1.0,,,,
20,48,Gombe,1.0,,,,
20,48,Kogi,1.0,,,,
20,48,Ondo,13.0,3.0,,,2.0
20,48,Plateau,1.0,,,,
20,48,Total,133.0,6.0,0.0,0.0,2.0
20,47,Adamawa,1.0,,,,
20,47,Bauchi,10.0,4.0,,,1.0
20,47,Delta,2.0,,,,
20,47,Ebonyi,10.0,1.0,,,1.0
20,47,Edo,34.0,3.0,,,
20,47,Enugu,2.0,,,,
20,47,FCT,1.0,,,,
20,47,Kogi,1.0,1.0,,,
20,47,Nasarawa,2.0,,,,
20,47,Ogun,4.0,,,,
20,47,Ondo,13.0,1.0,,,
20,47,Osun,1.0,,,,
20,47,Total,81.0,10.0,0.0,0.0,2.0
20,46,Adamawa,1.0,,,,
20,46,Bauchi,3.0,,,,
20,46,Bayelsa,1.0,,,,
20,46,Delta,3.0,,,,
20,46,Ebonyi,6.0,,,,
20,46,Edo,47.0,,,,
20,46,Kaduna,1.0,,,,
20,46,Ondo,22.0,2.0,,,1.0
20,46,Osun,1.0,,,,
20,46,Plateau,6.0,,,,
20,46,Total,91.0,2.0,0.0,0.0,1.0
20,45,Adamawa,1.0,,,,
20,45,Bauchi,7.0,,,,
20,45,Benue,1.0,,,,
20,45,Delta,10.0,,,,
20,45,Ebonyi,8.0,,,,
20,45,Edo,42.0,1.0,,,
20,45,Gombe,2.0,,,,
20,45,Kaduna,1.0,,,,
20,45,Kogi,1.0,,,,
20,45,Ondo,23.0,4.0,,,1.0
20,45,Plateau,2.0,,,,
20,45,Total,98.0,5.0,0.0,0.0,1.0
20,44,Bauchi,3.0,1.0,,,1.0
20,44,Delta,2.0,,,,
20,44,Ebonyi,3.0,1.0,,,
20,44,Edo,51.0,5.0,,,
20,44,Imo,1.0,,,,
20,44,Ondo,19.0,4.0,,,
20,44,Total,79.0,11.0,0.0,0.0,1.0
20,43,Adamawa,1.0,,,,
20,43,Bauchi,1.0,,,,
20,43,Edo,39.0,2.0,,,1.0
20,43,Ondo,10.0,1.0,,,1.0
20,43,Total,51.0,3.0,0.0,0.0,2.0
20,42,Anambra,1.0,,,,
20,42,Delta,3.0,2.0,,,
20,42,Ebonyi,3.0,,,,
20,42,Edo,46.0,6.0,,,
20,42,Katsina,2.0,,,,
20,42,Ondo,36.0,5.0,1.0,1.0,2.0
20,42,Plateau,2.0,,,,
20,42,Rivers,1.0,,,,
20,42,Total,94.0,13.0,0.0,1.0,2.0
20,41,Ebonyi,4.0,1.0,,,
20,41,Edo,31.0,1.0,,,
20,41,Kano,1.0,1.0,,,
20,41,Lagos,1.0,,,,
20,41,Ondo,16.0,3.0,,,1.0
20,41,Total,53.0,5.0,0.0,0.0,1.0
20,40,Anambra,1.0,,,,
20,40,Bauchi,1.0,,,,
20,40,Benue,1.0,1.0,,,
20,40,Borno,1.0,,,,
20,40,Edo,27.0,1.0,,,
20,40,Katsina,1.0,,,,
20,40,Ondo,6.0,1.0,,,
20,40,Total,38.0,3.0,0.0,0.0,0.0
20,39,Bauchi,2.0,,,,
20,39,Borno,1.0,,,,
20,39,Edo,19.0,2.0,,,
20,39,Gombe,2.0,,,,
20,39,Jigawa,1.0,,,,
20,39,Ondo,10.0,5.0,,,1.0
20,39,Plateau,5.0,,,,
20,39,Sokoto,1.0,,,,
20,39,Total,41.0,7.0,0.0,0.0,1.0
20,38,Ebonyi,2.0,,,,
20,38,Edo,5.0,1.0,,,
20,38,Ondo,4.0,3.0,,,1.0
20,38,Total,11.0,4.0,0.0,0.0,1.0
20,37,Borno,1.0,,,,
20,37,Delta,2.0,,,,
20,37,Edo,19.0,3.0,,,
20,37,FCT,1.0,,,,
20,37,Gombe,1.0,,,,
20,37,Kaduna,1.0,,,,
20,37,Nasarawa,1.0,,,,
20,37,Ondo,21.0,3.0,,,
20,37,Total,47.0,6.0,0.0,0.0,0.0
20,36,Delta,1.0,,,,
20,36,Ebonyi,4.0,,,,
20,36,Edo,26.0,2.0,,,
20,36,Kaduna,1.0,,,,
20,36,Kogi,1.0,1.0,,,
20,36,Ondo,10.0,1.0,,,
20,36,Plateau,3.0,,,,
20,36,Total,46.0,4.0,0.0,0.0,0.0
20,35,Anambra,1.0,1.0,,,
20,35,Bauchi,3.0,,,,
20,35,Edo,16.0,1.0,,,
20,35,Enugu,1.0,1.0,,,
20,35,Ondo,6.0,1.0,,,
20,35,Total,27.0,2.0,0.0,0.0,0.0
20,34,Abia,2.0,2.0,,,
20,34,Bauchi,1.0,,,,
20,34,Borno,1.0,,,,
20,34,Cross River,1.0,,,,
20,34,Ebonyi,2.0,,,,
20,34,Edo,13.0,2.0,,,
20,34,Gombe,2.0,,,,
20,34,Kano,1.0,,,,
20,34,Ondo,23.0,9.0,,2.0,3.0
20,34,Plateau,1.0,,,,
20,34,Total,47.0,11.0,0.0,2.0,3.0
20,33,Ebonyi,5.0,,,,
20,33,Edo,23.0,1.0,,,
20,33,Ondo,5.0,,,,
20,33,Total,33.0,1.0,0.0,0.0,0.0
20,32,Bauchi,2.0,,,,
20,32,Benue,2.0,,,,
20,32,Ebonyi,5.0,,,,
20,32,Edo,22.0,1.0,,,
20,32,FCT,1.0,,,,
20,32,Gombe,1.0,,,,
20,32,Ondo,18.0,5.0,,,
20,32,Oyo,1.0,,,,
20,32,Plateau,2.0,,,,
20,32,Sokoto,1.0,,,,
20,32,Taraba,1.0,,,,
20,32,Total,56.0,6.0,0.0,0.0,0.0
20,31,Abia,1.0,,,,
20,31,Delta,1.0,,,,
20,31,Ebonyi,3.0,,,,
20,31,Edo,23.0,,,,
20,31,Kogi,1.0,,,,
20,31,Ondo,17.0,3.0,,,1.0
20,31,Total,46.0,3.0,0.0,0.0,1.0
20,30,Delta,3.0,,,,
20,30,Ebonyi,2.0,,,,
20,30,Edo,20.0,,,,
20,30,Enugu,1.0,,,,
20,30,Total,26.0,0.0,0.0,0.0,0.0
20,29,Bauchi,9.0,,,,
20,29,Benue,1.0,,,,
20,29,Delta,1.0,,,,
20,29,Edo,31.0,,,,
20,29,Enugu,1.0,,,,
20,29,Gombe,1.0,,,,
20,29,Kebbi,1.0,,,,
20,29,Ondo,29.0,5.0,,1.0,1.0
20,29,Plateau,5.0,,,,
20,29,Taraba,1.0,,,,
20,29,Total,80.0,5.0,0.0,1.0,1.0
20,28,Abia,2.0,,,,
20,28,Bauchi,1.0,,,,
20,28,Ebonyi,1.0,,,,
20,28,Edo,5.0,,,,
20,28,Enugu,1.0,,,,
20,28,Katsina,1.0,,,,
20,28,Ondo,21.0,3.0,,,
20,28,Plateau,1.0,,,,
20,28,Total,33.0,3.0,0.0,0.0,0.0
20,27,Edo,41.0,2.0,,,
20,27,Jigawa,1.0,,,,
20,27,Ondo,8.0,1.0,,,
20,27,Plateau,1.0,,,,
20,27,Taraba,1.0,,,,
20,27,Total,52.0,3.0,0.0,0.0,0.0
20,26,Edo,25.0,1.0,,,
20,26,Kaduna,1.0,1.0,,,
20,26,Kwara,1.0,1.0,,,
20,26,Ondo,26.0,3.0,,,2.0
20,26,Plateau,14.0,,,,
20,26,Total,67.0,4.0,0.0,0.0,2.0
20,25,Anambra,1.0,,,,
20,25,Benue,3.0,,,,
20,25,Delta,5.0,,,,
20,25,Edo,17.0,1.0,,,
20,25,FCT,1.0,,,,
20,25,Gombe,1.0,,,,
20,25,Ondo,20.0,2.0,,1.0,
20,25,Osun,1.0,,,,
20,25,Plateau,2.0,1.0,,,1.0
20,25,Taraba,4.0,1.0,,,1.0
20,25,Total,55.0,5.0,0.0,1.0,2.0
20,24,Delta,2.0,,,,
20,24,Ebonyi,2.0,,,,
20,24,Edo,43.0,1.0,,,
20,24,Enugu,2.0,,,,
20,24,Niger,1.0,,,,
20,24,Ondo,22.0,4.0,,1.0,2.0
20,24,Plateau,2.0,,,,
20,24,Total,74.0,5.0,0.0,1.0,2.0
20,23,Delta,2.0,,,,
20,23,Ebonyi,6.0,,,,
20,23,Edo,60.0,2.0,,,
20,23,Enugu,1.0,,,,
20,23,Ondo,22.0,3.0,,,
20,23,Total,91.0,5.0,0.0,0.0,0.0
20,22,Abia,1.0,,,,
20,22,Anambra,3.0,,,,
20,22,Benue,2.0,,,,
20,22,Delta,1.0,,,,
20,22,Ebonyi,7.0,1.0,,,
20,22,Edo,27.0,2.0,,,
20,22,Kogi,3.0,,,,
20,22,Ondo,25.0,2.0,,,
20,22,Plateau,4.0,1.0,,,
20,22,Total,73.0,6.0,0.0,0.0,0.0
20,21,Abia,1.0,,,,
20,21,Bauchi,1.0,,,,
20,21,Benue,4.0,1.0,,,1.0
20,21,Delta,4.0,,,,
20,21,Ebonyi,7.0,1.0,,,
20,21,Edo,32.0,2.0,,,
20,21,Imo,1.0,,,,
20,21,Ondo,23.0,5.0,,1.0,1.0
20,21,Plateau,3.0,,,,
20,21,Taraba,4.0,,,,
20,21,Total,80.0,9.0,0.0,1.0,2.0
20,20,Abia,1.0,,,,
20,20,Bauchi,7.0,1.0,,,
20,20,Delta,2.0,,,,
20,20,Ebonyi,9.0,,,,
20,20,Edo,26.0,3.0,,,
20,20,Enugu,3.0,,,,
20,20,Kaduna,1.0,,,,
20,20,Kogi,1.0,,,,
20,20,Nasarawa,1.0,,,,
20,20,Ondo,16.0,2.0,,,1.0
20,20,Plateau,1.0,,,,
20,20,Total,68.0,6.0,0.0,0.0,1.0
20,19,Abia,1.0,1.0,,,
20,19,Adamawa,1.0,1.0,,,
20,19,Cross River,1.0,,,,
20,19,Delta,2.0,,,,
20,19,Ebonyi,8.0,1.0,,,
20,19,Edo,31.0,2.0,,,
20,19,Gombe,1.0,,,,
20,19,Kogi,2.0,,1.0,,
20,19,Ondo,24.0,5.0,,,1.0
20,19,Taraba,1.0,,,,
20,19,Total,72.0,9.0,0.0,0.0,1.0
20,18,Anambra,1.0,,,,
20,18,Benue,3.0,,,,
20,18,Delta,2.0,,,,
20,18,Ebonyi,4.0,,,,
20,18,Edo,22.0,,,,
20,18,FCT,1.0,,,,
20,18,Imo,1.0,,,,
20,18,Jigawa,1.0,,,,
20,18,Kebbi,1.0,,,,
20,18,Kogi,2.0,1.0,,,
20,18,Kwara,1.0,,,,
20,18,Lagos,1.0,,,,
20,18,Nasarawa,1.0,1.0,,,1.0
20,18,Ondo,17.0,2.0,,,1.0
20,18,Osun,1.0,,,,
20,18,Plateau,5.0,1.0,,,
20,18,Total,64.0,5.0,0.0,0.0,2.0
20,17,Akwa Ibom,1.0,,,,
20,17,Bayelsa,1.0,,,,
20,17,Delta,4.0,,,,
20,17,Ebonyi,3.0,,,,
20,17,Edo,33.0,1.0,,,
20,17,Enugu,6.0,,,,
20,17,Gombe,2.0,1.0,,,
20,17,Jigawa,1.0,,,,
20,17,Kogi,2.0,1.0,,,
20,17,Ondo,30.0,5.0,,,
20,17,Plateau,1.0,,,,
20,17,Rivers,1.0,,,,
20,17,Total,85.0,8.0,0.0,0.0,0.0
20,16,Bauchi,6.0,,,,
20,16,Delta,3.0,,,,
20,16,Ebonyi,4.0,,,,
20,16,Edo,38.0,,,,
20,16,Enugu,1.0,,,,
20,16,FCT,2.0,,,,
20,16,Gombe,3.0,2.0,,,
20,16,Kaduna,5.0,,,,
20,16,Katsina,1.0,,,,
20,16,Lagos,2.0,,,,
20,16,Nasarawa,1.0,,,,
20,16,Ogun,2.0,,,,
20,16,Ondo,16.0,3.0,,,
20,16,Taraba,5.0,1.0,,,
20,16,Total,89.0,6.0,0.0,0.0,0.0
20,15,Bauchi,3.0,,,,
20,15,Borno,1.0,,,,
20,15,Cross River,1.0,,,,
20,15,Delta,4.0,,,,
20,15,Ebonyi,5.0,,,,
20,15,Edo,32.0,6.0,,,
20,15,Ekiti,1.0,,,,
20,15,Enugu,2.0,,,,
20,15,Gombe,1.0,,,,
20,15,Jigawa,1.0,,,,
20,15,Kano,1.0,,,,
20,15,Katsina,1.0,,,,
20,15,Kebbi,2.0,,,,
20,15,Kogi,5.0,1.0,,,
20,15,Kwara,1.0,,,,
20,15,Nasarawa,2.0,1.0,,,
20,15,Ondo,23.0,1.0,,,
20,15,Plateau,8.0,1.0,,,
20,15,Taraba,4.0,,,,
20,15,Total,99.0,10.0,0.0,0.0,0.0
20,15,Zamfara,1.0,,,,
20,14,Abia,1.0,,,,
20,14,Bauchi,6.0,1.0,,,
20,14,Benue,,,,1.0,1.0
20,14,Cross River,1.0,,,,
20,14,Delta,2.0,,,,
20,14,Ebonyi,7.0,1.0,,,1.0
20,14,Edo,42.0,5.0,,,
20,14,Enugu,3.0,,,,
20,14,FCT,1.0,,,,
20,14,Ondo,21.0,4.0,,,1.0
20,14,Plateau,5.0,,,,
20,14,Sokoto,1.0,1.0,,,
20,14,Taraba,3.0,,,,
20,14,Total,93.0,12.0,0.0,1.0,3.0
20,13,Abia,5.0,,,,
20,13,Adamawa,1.0,,,,
20,13,Bauchi,8.0,1.0,,,
20,13,Benue,6.0,,,,
20,13,Borno,2.0,,,,
20,13,Cross River,1.0,,,,
20,13,Delta,6.0,1.0,,,1.0
20,13,Ebonyi,27.0,5.0,,,
20,13,Edo,69.0,3.0,,,
20,13,Enugu,1.0,,,,
20,13,FCT,6.0,,,,
20,13,Gombe,4.0,,,,
20,13,Kaduna,3.0,,,,
20,13,Kogi,6.0,1.0,,,
20,13,Lagos,1.0,,,,
20,13,Nasarawa,1.0,,,,
20,13,Ondo,24.0,6.0,,,
20,13,Plateau,5.0,1.0,,,
20,13,Taraba,5.0,1.0,,,
20,13,Total,182.0,19.0,0.0,0.0,1.0
20,13,Yobe,1.0,,,,
20,12,Abia,2.0,2.0,,,
20,12,Adamawa,2.0,,,,
20,12,Akwa Ibom,1.0,,,,
20,12,Anambra,1.0,,,,
20,12,Bauchi,46.0,2.0,,,
20,12,Benue,1.0,1.0,,,
20,12,Cross River,1.0,,,,
20,12,Delta,5.0,,,,
20,12,Ebonyi,12.0,1.0,,,
20,12,Edo,108.0,8.0,,,
20,12,Ekiti,1.0,,,,
20,12,Enugu,5.0,1.0,,,
20,12,FCT,11.0,1.0,,,1.0
20,12,Gombe,4.0,1.0,,,
20,12,Imo,1.0,,,,
20,12,Kaduna,4.0,,,,
20,12,Katsina,2.0,,,,
20,12,Kebbi,1.0,,,,
20,12,Kogi,5.0,2.0,,,
20,12,Kwara,1.0,,,,
20,12,Nasarawa,9.0,,,,
20,12,Niger,1.0,,,,
20,12,Ogun,2.0,,,,
20,12,Ondo,34.0,5.0,,,1.0
20,12,Plateau,4.0,2.0,,,1.0
20,12,Rivers,2.0,,,,
20,12,Sokoto,1.0,,,,
20,12,Taraba,12.0,2.0,,,
20,12,Total,279.0,28.0,0.0,0.0,3.0
20,11,Abia,4.0,,,,
20,11,Adamawa,1.0,,,,
20,11,Akwa Ibom,1.0,,,,
20,11,Anambra,4.0,,,,
20,11,Bauchi,30.0,4.0,,3.0,
20,11,Bayelsa,1.0,,,,
20,11,Cross River,2.0,,,,
20,11,Delta,8.0,1.0,,,2.0
20,11,Ebonyi,24.0,8.0,,,2.0
20,11,Edo,111.0,11.0,,,2.0
20,11,Ekiti,1.0,,,,
20,11,Enugu,8.0,1.0,,,1.0
20,11,FCT,6.0,1.0,,,1.0
20,11,Gombe,5.0,1.0,,1.0,
20,11,Jigawa,1.0,,,,
20,11,Kaduna,7.0,,,,
20,11,Katsina,2.0,,,,
20,11,Kebbi,1.0,,,,
20,11,Kogi,8.0,2.0,,,
20,11,Kwara,1.0,,,,
20,11,Lagos,3.0,,,,
20,11,Nasarawa,2.0,1.0,,,
20,11,Ondo,67.0,15.0,,,2.0
20,11,Plateau,4.0,1.0,,,
20,11,Rivers,1.0,,,,
20,11,Taraba,13.0,5.0,,,1.0
20,11,Total,319.0,51.0,0.0,4.0,9.0
20,11,Yobe,1.0,,,,
20,11,Zamfara,2.0,,,,
20,10,Adamawa,3.0,2.0,,,
20,10,Akwa Ibom,1.0,,,,
20,10,Anambra,4.0,1.0,,,1.0
20,10,Bauchi,39.0,2.0,,1.0,1.0
20,10,Benue,5.0,,,,
20,10,Delta,8.0,1.0,,,
20,10,Ebonyi,20.0,4.0,,,
20,10,Edo,133.0,25.0,,1.0,3.0
20,10,Enugu,3.0,1.0,,,
20,10,FCT,10.0,,,,
20,10,Imo,2.0,,,,
20,10,Jigawa,2.0,,,,
20,10,Kaduna,11.0,1.0,,1.0,
20,10,Katsina,5.0,1.0,,,
20,10,Kebbi,5.0,1.0,,,
20,10,Kogi,7.0,2.0,,,
20,10,Kwara,4.0,,,,
20,10,Lagos,2.0,,,,
20,10,Nasarawa,1.0,,,,
20,10,Ogun,2.0,,,,
20,10,Ondo,74.0,33.0,,1.0,4.0
20,10,Osun,1.0,,,,
20,10,Oyo,2.0,,,,
20,10,Plateau,8.0,1.0,,,
20,10,Rivers,1.0,,,,
20,10,Sokoto,1.0,1.0,,,
20,10,Taraba,10.0,5.0,,,
20,10,Total,364.0,81.0,2.0,2.0,9.0
20,9,Abia,4.0,,,,
20,9,Akwa Ibom,1.0,,,,
20,9,Anambra,1.0,,,,
20,9,Bauchi,35.0,3.0,,,
20,9,Benue,1.0,1.0,,,
20,9,Borno,4.0,,,,
20,9,Delta,9.0,,,,
20,9,Ebonyi,20.0,8.0,,,1.0
20,9,Edo,176.0,31.0,,1.0,1.0
20,9,Enugu,2.0,,,,
20,9,FCT,4.0,,,,
20,9,Gombe,2.0,,,,
20,9,Imo,2.0,,,,
20,9,Jigawa,1.0,,,,
20,9,Kaduna,13.0,,,,
20,9,Kebbi,4.0,1.0,,,
20,9,Kogi,13.0,6.0,,,1.0
20,9,Lagos,6.0,,,,
20,9,Nasarawa,4.0,,,,
20,9,Niger,1.0,,,,
20,9,Ogun,2.0,,,,
20,9,Ondo,83.0,25.0,,,3.0
20,9,Osun,2.0,,,,
20,9,Plateau,9.0,1.0,,,2.0
20,9,Rivers,1.0,,,,
20,9,Sokoto,5.0,,,,
20,9,Taraba,16.0,9.0,,,3.0
20,9,Total,421.0,85.0,0.0,1.0,11.0
20,8,Adamawa,2.0,1.0,,,
20,8,Bauchi,39.0,5.0,,,2.0
20,8,Benue,5.0,1.0,,,
20,8,Borno,6.0,,,,
20,8,Delta,4.0,1.0,,,
20,8,Ebonyi,21.0,8.0,,,1.0
20,8,Edo,163.0,22.0,,3.0,5.0
20,8,Ekiti,1.0,,,,
20,8,Enugu,6.0,2.0,,,
20,8,FCT,6.0,,,,
20,8,Gombe,4.0,2.0,,,
20,8,Kaduna,18.0,2.0,,,
20,8,Katsina,11.0,1.0,,,
20,8,Kebbi,2.0,,,,
20,8,Kogi,16.0,5.0,,,
20,8,Kwara,1.0,1.0,,,
20,8,Lagos,3.0,1.0,,,
20,8,Nasarawa,4.0,2.0,,,
20,8,Ogun,2.0,,,,
20,8,Ondo,87.0,34.0,,1.0,2.0
20,8,Osun,1.0,,,,
20,8,Plateau,30.0,6.0,,,
20,8,Rivers,6.0,5.0,,,
20,8,Sokoto,2.0,1.0,,,
20,8,Taraba,10.0,3.0,,,3.0
20,8,Total,456.0,102.0,0.0,4.0,13.0
20,8,Yobe,2.0,,,,
20,8,Zamfara,4.0,,,,
20,7,Abia,7.0,2.0,,,
20,7,Adamawa,1.0,,,,
20,7,Akwa Ibom,3.0,,,,
20,7,Anambra,6.0,,,,
20,7,Bauchi,50.0,11.0,,1.0,4.0
20,7,Benue,6.0,3.0,,,1.0
20,7,Borno,5.0,1.0,,,
20,7,Delta,9.0,,,,
20,7,Ebonyi,32.0,7.0,,,2.0
20,7,Edo,167.0,41.0,1.0,,3.0
20,7,Enugu,3.0,1.0,,,
20,7,FCT,5.0,,,,
20,7,Gombe,5.0,1.0,,,
20,7,Jigawa,6.0,,,,
20,7,Kaduna,25.0,1.0,,,
20,7,Kano,3.0,1.0,,,
20,7,Katsina,6.0,1.0,,1.0,1.0
20,7,Kebbi,1.0,,,,1.0
20,7,Kogi,9.0,3.0,,,
20,7,Kwara,1.0,,,,
20,7,Lagos,3.0,,,,
20,7,Nasarawa,4.0,,,,
20,7,Niger,1.0,,,,
20,7,Ogun,5.0,,,,
20,7,Ondo,77.0,31.0,,,3.0
20,7,Osun,2.0,,,,
20,7,Oyo,1.0,,,,
20,7,Plateau,11.0,4.0,,,1.0
20,7,Rivers,1.0,,,,
20,7,Sokoto,4.0,1.0,,,1.0
20,7,Taraba,11.0,6.0,2.0,,1.0
20,7,Total,471.0,115.0,3.0,2.0,18.0
20,7,Zamfara,1.0,,,,
20,6,Abia,12.0,,,,
20,6,Adamawa,3.0,1.0,,,
20,6,Akwa Ibom,2.0,,,,
20,6,Anambra,3.0,,,,
20,6,Bauchi,12.0,1.0,,,
20,6,Bayelsa,1.0,,,,
20,6,Benue,3.0,1.0,,,
20,6,Borno,2.0,,,,
20,6,Cross River,1.0,,,,
20,6,Delta,17.0,3.0,,,
20,6,Ebonyi,20.0,9.0,,,
20,6,Edo,182.0,39.0,,,
20,6,Ekiti,4.0,,,,
20,6,Enugu,8.0,1.0,,,
20,6,FCT,5.0,,,,
20,6,Gombe,3.0,,,,
20,6,Imo,2.0,,,,
20,6,Jigawa,3.0,,,,
20,6,Kaduna,18.0,1.0,,,1.0
20,6,Kano,1.0,1.0,,,
20,6,Katsina,13.0,3.0,,,1.0
20,6,Kebbi,1.0,1.0,,,
20,6,Kogi,15.0,4.0,,,
20,6,Kwara,2.0,,,,
20,6,Lagos,2.0,,,,
20,6,Nasarawa,10.0,3.0,,,2.0
20,6,Niger,2.0,,,,
20,6,Ogun,11.0,,,,
20,6,Ondo,75.0,27.0,,,2.0
20,6,Osun,13.0,,,,
20,6,Oyo,1.0,1.0,,,
20,6,Plateau,9.0,1.0,,,
20,6,Rivers,2.0,1.0,,,
20,6,Sokoto,4.0,2.0,,,
20,6,Taraba,17.0,9.0,,,2.0
20,6,Total,482.0,109.0,,,8.0
20,6,Zamfara,3.0,,,,
